dissertation_id,aha_dissertation_id,scholar_id,aha_scholar_id,role
32485,39277,385,5570,chair
32485,39277,11752,56733,reader
32486,39278,21156,103020,chair
32487,39279,3124,12960,chair
32489,39282,24671,118872,chair
32494,39287,17244,82141,chair
32498,39291,20327,98991,chair
32499,39292,18862,89065,chair
32503,39296,21080,102749,chair
32517,39311,1460,8491,chair
32519,39313,3476,15964,chair
32519,39313,8054,40127,reader
32521,39315,10298,49842,chair
32523,39317,3133,12978,chair
32524,39318,3051,12756,chair
32526,39320,30470,137457,chair
32527,39321,13998,67043,chair
32529,39323,29283,134639,chair
32530,39324,30697,137733,chair
32538,39332,20956,102103,chair
32540,39334,879,6970,chair
32541,39335,27164,126701,chair
32542,39337,4499,18639,chair
32544,39339,1734,9199,chair
32547,39342,427,5708,chair
32552,39347,27296,126974,chair
32553,39348,27572,128499,chair
32553,39348,28251,131634,reader
32554,39349,758,6646,chair
32555,39350,2854,12251,chair
32557,39352,30552,137555,chair
32558,39353,18175,85754,chair
32561,39356,4866,19636,chair
32562,39357,2846,12233,chair
32565,39360,4516,18686,chair
32566,39361,6758,32700,chair
32567,39362,21078,102741,chair
32574,39369,13476,64523,chair
32574,39369,24539,118522,reader
32577,39372,30621,137632,chair
32578,39373,24269,117813,chair
32584,39379,4789,19398,chair
32585,39380,19609,93046,chair
32591,39386,27167,126706,chair
32591,39386,7680,38904,reader
32592,39387,29525,135947,chair
32593,39388,6735,32634,chair
32594,39389,1025,7351,chair
32595,39390,17883,84890,chair
32596,39391,23544,116053,chair
32599,39394,900,7028,chair
32602,39397,8311,41289,chair
32604,39399,4847,19577,chair
32608,39403,4011,17396,chair
32613,39408,4257,18018,chair
32614,39409,28424,132012,chair
32617,39412,20819,101364,chair
32618,39413,4813,19466,chair
32620,39415,2932,12427,chair
32622,39417,2784,12065,chair
32623,39418,27371,127376,chair
32627,39422,29673,136166,chair
32633,39428,29649,136136,chair
32634,39429,5641,21642,chair
32635,39430,12214,58918,chair
32637,39432,29712,136250,chair
32638,39433,6198,23018,chair
32642,39438,27337,127218,chair
32645,39441,29736,136292,chair
32647,39443,30060,136898,chair
32649,39445,28766,132515,chair
32654,39450,4789,19398,chair
32655,39451,14471,69256,chair
32662,39458,28401,131983,chair
32666,39462,8598,42220,chair
32668,39464,7635,38778,chair
32677,39474,25273,120150,chair
32678,39475,32178,142034,chair
32684,39481,23118,115179,chair
32685,39482,24598,118641,chair
32687,39484,13495,64589,chair
32688,39485,3187,15253,chair
32689,39486,24743,118991,chair
32696,39493,25275,120152,chair
32697,39494,30060,136898,chair
32699,39496,4848,19582,chair
32702,39499,29954,136663,chair
32703,39500,30072,136913,chair
32706,39503,3117,12935,chair
32710,39507,59473,184836,chair
32715,39512,2578,11512,chair
32722,39520,20733,101105,chair
32725,39523,2252,10647,chair
32727,39525,28767,132516,chair
32730,39528,9334,45029,chair
32731,39529,1193,7835,chair
32732,39530,1744,9224,chair
32733,39531,4917,19748,chair
32733,39531,5885,22229,reader
32734,39532,28784,132538,chair
32741,39539,6758,32700,chair
32744,39542,339,5460,chair
32745,39543,28773,132522,chair
32747,39545,4265,18046,chair
32748,39546,2130,10366,chair
32749,39547,30211,137141,chair
32750,39548,22405,111624,chair
32751,39549,32697,143243,chair
32757,39555,2270,10699,chair
32758,39556,15729,75876,chair
32760,39558,24909,119505,chair
32761,39559,23115,115175,chair
32763,39561,11277,54177,chair
32764,39562,6118,22804,chair
32765,39563,30610,137620,chair
32766,39564,16409,78423,chair
32767,39565,3399,15783,chair
32770,39568,30225,137156,chair
32773,39571,1953,9837,chair
32776,39574,4155,17759,chair
32777,39575,14991,72070,chair
32781,39579,30681,137706,chair
32781,39579,27337,127218,reader
32783,39581,9500,46469,chair
32788,39586,29674,136167,chair
32790,39588,30281,137230,chair
32791,39589,25129,119916,chair
32792,39590,28526,132169,chair
32796,39594,29610,136064,chair
32798,39596,25406,120401,chair
32799,39597,14713,70612,chair
32801,39599,27074,126278,chair
32805,39604,27241,126833,chair
32808,39607,26869,125978,chair
32808,39607,26873,125982,reader
32810,39609,4889,19691,chair
32811,39610,26099,122045,chair
32812,39611,16984,81088,chair
32816,39615,27273,126947,chair
32824,39623,23780,116736,chair
32827,39626,900,7028,chair
32831,39631,5468,21220,chair
32834,39634,27276,126950,chair
32839,39640,5738,21859,chair
32840,39641,23946,117072,chair
32841,39643,18862,89065,chair
32848,39651,10883,52704,chair
32850,39653,6987,33746,chair
32851,39654,11386,54829,chair
32852,39655,5955,22429,chair
32853,39656,5111,20296,chair
32860,39663,5005,20007,chair
32861,39664,21258,103356,chair
32862,39665,3565,16206,chair
32866,39669,1130,7660,chair
32872,39675,18074,85482,chair
32873,39676,8721,42685,chair
32876,39679,4526,18720,chair
32880,39683,25008,119660,chair
32881,39684,4086,17588,chair
32881,39684,5950,22408,reader
32882,39685,14962,71943,chair
32884,39687,6176,22962,chair
32885,39688,26887,126013,chair
32888,39691,19409,91965,chair
32891,39694,28643,132327,chair
32891,39694,456,5769,reader
32904,39708,28784,132538,chair
32905,39709,28786,132540,chair
32906,39710,3565,16206,chair
32907,39711,1734,9199,chair
32909,39713,23790,116747,chair
32912,39716,29668,136158,chair
32913,39717,30770,137834,chair
32915,39719,3291,15497,chair
32916,39720,23303,115496,chair
32918,39722,4061,17540,chair
32922,39727,4918,19756,chair
32923,39728,18578,87550,chair
32926,39731,11706,56597,chair
32930,39736,25187,120018,chair
32932,39738,10016,48818,chair
32937,39743,10296,49840,chair
32941,39747,23917,117039,chair
32945,39751,30497,137488,chair
32947,39753,6987,33746,chair
32948,39754,28702,132399,chair
32951,39757,4189,17849,chair
32953,39759,5005,20007,chair
32954,39760,5962,22444,chair
32961,39767,16097,77307,chair
32962,39768,22756,113260,chair
32963,39769,2149,10405,chair
32964,39770,23018,114884,chair
32966,39772,12148,58733,chair
32970,39776,21156,103020,chair
32971,39778,5050,20115,chair
32973,39780,4866,19636,chair
32973,39780,3465,15941,reader
32974,39781,29545,135988,chair
32980,39787,4387,18342,chair
32981,39788,30339,137310,chair
32983,39790,23764,116698,chair
32985,39792,4095,17608,chair
32989,39796,11277,54177,chair
32996,39803,16409,78423,chair
32998,39805,9332,44984,chair
33001,39808,28101,131108,chair
33004,39811,3155,13057,chair
33006,39813,3586,16255,chair
33012,39819,6681,32442,chair
33014,39822,29578,136023,chair
33015,39823,385,5570,chair
33016,39824,2846,12233,chair
33020,39828,5360,20956,chair
33021,39829,28482,132121,chair
33025,39833,12254,59059,chair
33025,39833,6077,22731,reader
33028,39836,531,6002,chair
33032,39840,5814,22050,chair
33034,39842,1701,9110,chair
33041,39849,15986,76932,chair
33042,39850,10196,49507,chair
33055,39864,1025,7351,chair
33061,39870,3182,15244,chair
33066,39875,1764,9278,chair
33068,39878,5077,20181,chair
33070,39880,28924,132884,chair
33072,39882,28784,132538,chair
33073,39883,1739,9215,chair
33074,39884,4679,19110,chair
33076,39886,12824,61529,chair
33077,39887,199,2289,chair
33078,39888,26892,126018,chair
33084,39895,25011,119667,chair
33084,39895,8204,40823,reader
33087,39898,28782,132532,chair
33088,39899,17572,83882,chair
33089,39900,4917,19748,chair
33089,39900,5885,22229,reader
33093,39904,9767,47755,chair
33095,39906,2909,12378,chair
33095,39906,19527,92680,reader
33096,39908,1734,9199,chair
33097,39909,425,5706,chair
33102,39914,26887,126013,chair
33103,39915,28791,132545,chair
33105,39917,14149,67885,chair
33106,39918,2550,11444,chair
33110,39922,8663,42433,chair
33112,39924,1521,8665,chair
33116,39928,20664,100731,chair
33118,39930,25056,119736,chair
33120,39932,4641,19014,chair
33121,39933,25056,119736,chair
33122,39934,434,5727,chair
33122,39934,12156,58761,reader
33124,39936,30745,137794,chair
33125,39937,2745,11974,chair
33126,39938,30069,136909,chair
33128,39940,23904,117017,chair
33132,39944,10189,49479,chair
33134,39946,1728,9186,chair
33135,39947,5789,21994,chair
33136,39948,2656,11726,chair
33137,39949,4740,19253,chair
33141,39953,1606,8857,chair
33144,39956,8994,43981,chair
33145,39957,1025,7351,chair
33146,39958,4634,18996,chair
33147,39960,28656,132341,chair
33150,39963,6917,33397,chair
33151,39964,9232,44667,chair
33153,39966,20476,99806,chair
33154,39967,12648,60871,chair
33162,39975,30343,137314,chair
33165,39978,3969,17281,chair
33169,39982,6591,32094,chair
33172,39985,3069,12805,chair
33173,39986,1286,8047,chair
33180,39994,29675,136168,chair
33181,39995,17996,85266,chair
33182,39996,4297,18108,chair
33184,39998,22266,110851,chair
33187,40001,19007,89733,chair
33188,40002,432,5722,chair
33189,40003,16095,77304,chair
33190,40004,20339,99020,chair
33191,40005,6987,33746,chair
33193,40007,786,6714,chair
33194,40008,28787,132541,chair
33196,40010,25199,120037,chair
33199,40013,5972,22468,chair
33200,40014,27282,126956,chair
33204,40018,21103,102831,chair
33206,40021,25056,119736,chair
33211,40026,11811,57134,chair
33215,40030,5111,20296,chair
33217,40032,30210,137139,chair
33220,40036,27276,126950,chair
33224,40040,28392,131973,chair
33226,40042,27239,126830,chair
33227,40043,22411,111645,chair
33231,40047,8807,43006,chair
33232,40048,27575,128502,chair
33234,40050,6735,32634,chair
33234,40050,6447,31512,reader
33236,40052,30068,136908,chair
33237,40053,31022,138559,chair
33240,40056,5284,20769,chair
33244,40061,30112,137019,chair
33248,40065,30213,137143,chair
33249,40066,20949,102059,chair
33252,40069,20674,100777,chair
33253,40070,28602,132252,chair
33253,40070,30602,137611,reader
33255,40072,13573,64940,chair
33257,40074,19391,91897,chair
33258,40075,1472,8521,chair
33268,40085,30355,137331,chair
33271,40088,21053,102605,chair
33273,40090,24723,118948,chair
33274,40091,30608,137618,chair
33275,40092,21206,103116,chair
33276,40093,28723,132427,chair
33277,40094,6635,32249,chair
33282,40099,4526,18720,chair
33284,40101,15977,76914,chair
33287,40104,19350,91711,chair
33288,40105,22136,110119,chair
33289,40106,17778,84540,chair
33290,40107,24968,119589,chair
33291,40108,9821,47991,chair
33294,40112,1780,9316,chair
33299,40117,19443,92204,chair
33300,40118,12497,60440,chair
33301,40119,28340,131838,chair
33303,40121,21398,103986,chair
33307,40125,29674,136167,chair
33309,40127,28676,132361,chair
33316,40135,12424,60199,chair
33317,40136,23936,117062,chair
33320,40139,23009,114872,chair
33321,40140,3113,12929,chair
33325,40144,24898,119490,chair
33330,40150,30662,137678,chair
33332,40152,20192,98652,chair
33333,40153,26988,126154,chair
33337,40157,26814,125886,chair
33340,40160,11582,55946,chair
33341,40161,19043,89908,chair
33342,40162,2576,11510,chair
33343,40163,27167,126706,chair
33343,40163,27176,126720,reader
33347,40167,21914,108311,chair
33351,40171,26905,126043,chair
33352,40172,14641,70309,chair
33354,40174,6468,31610,chair
33358,40178,26871,125980,chair
33359,40179,11692,56533,chair
33363,40183,4181,17830,chair
33364,40184,24631,118709,chair
33365,40185,20302,98963,chair
33369,40189,1974,9910,chair
33372,40192,58295,172549,chair
33375,40195,5793,22001,chair
33376,40196,15377,73757,chair
33377,40197,4388,18346,chair
33380,40200,1172,7768,chair
33381,40201,13612,65095,chair
33382,40202,12862,61722,chair
33383,40203,3987,17326,chair
33384,40204,5797,22006,chair
33388,40208,1984,9939,chair
33389,40209,9660,47223,chair
33390,40210,25240,120098,chair
33392,40212,25307,120213,chair
33393,40214,24269,117813,chair
33395,40216,23839,116823,chair
33396,40217,14471,69256,chair
33399,40220,9930,48390,chair
33401,40222,1772,9294,chair
33406,40227,1539,8704,chair
33407,40228,18787,88769,chair
33410,40231,17830,84735,chair
33419,40240,23948,117075,chair
33420,40241,27237,126823,chair
33421,40242,26080,121978,chair
33424,40245,28779,132529,chair
33426,40247,23085,115138,chair
33429,40250,24633,118711,chair
33430,40251,29578,136023,chair
33434,40255,24915,119511,chair
33437,40258,9814,47970,chair
33438,40261,6735,32634,chair
33443,40266,545,6030,chair
33446,40269,29511,135911,chair
33452,40275,23935,117061,chair
33453,40276,30280,137229,chair
33455,40278,10060,48992,chair
33456,40279,3069,12805,chair
33457,40280,28766,132515,chair
33458,40281,30506,137497,chair
33460,40283,30754,137806,chair
33461,40284,29720,136258,chair
33463,40286,30232,137163,chair
33464,40287,19928,95325,chair
33465,40288,5011,20019,chair
33466,40289,3104,12909,chair
33467,40290,2402,11057,chair
33472,40295,4548,18774,chair
33475,40298,18929,89422,chair
33477,40300,20397,99300,chair
33478,40301,30397,137378,chair
33479,40302,6845,33109,chair
33480,40303,30228,137159,chair
33483,40306,4917,19748,chair
33483,40306,5885,22229,reader
33484,40307,6070,22705,chair
33484,40307,1264,7993,reader
33490,40313,1479,8530,chair
33493,40316,30112,137019,chair
33496,40319,25083,119788,chair
33499,40322,8958,43830,chair
33500,40323,28216,131558,chair
33502,40325,28316,131807,chair
33506,40329,6779,32862,chair
33511,40334,30058,136896,chair
33514,40337,449,5754,chair
33517,40340,12568,60651,chair
33518,40341,6735,32634,chair
33519,40342,27090,126302,chair
33527,40350,2115,10314,chair
33532,40356,2434,11149,chair
33534,40358,30587,137594,chair
33540,40366,27273,126947,chair
33541,40367,6758,32700,chair
33542,40368,9543,46610,chair
33545,40371,30213,137143,chair
33546,40372,1293,8068,chair
33548,40374,25412,120411,chair
33550,40376,27122,126370,chair
33552,40378,3178,15235,chair
33558,40385,23091,115145,chair
33559,40386,27187,126733,chair
33560,40387,28477,132116,chair
33562,40389,8031,40050,chair
33562,40389,11909,57437,reader
33570,40397,27273,126947,chair
33571,40398,23946,117072,chair
33574,40401,16329,78173,chair
33576,40403,1847,9514,chair
33578,40405,24421,118189,chair
33581,40408,12217,58922,chair
33584,40411,6758,32700,chair
33585,40412,12214,58918,chair
33587,40414,30058,136896,chair
33589,40416,257,2524,chair
33592,40419,879,6970,chair
33593,40420,22266,110851,chair
33594,40421,17074,81430,chair
33595,40422,12492,60430,chair
33596,40423,4866,19636,chair
33598,40425,566,6080,chair
33604,40431,4265,18046,chair
33604,40431,3830,16877,reader
33605,40432,24739,118985,chair
33606,40433,4026,17440,chair
33607,40435,25128,119915,chair
33608,40436,28265,131648,chair
33609,40437,2931,12423,chair
33615,40443,20069,97295,chair
33619,40447,26896,126024,chair
33622,40450,1834,9466,chair
33626,40454,7760,39209,chair
33626,40454,10137,49296,reader
33627,40455,676,6416,chair
33629,40457,20764,101233,chair
33631,40459,13174,63361,chair
33633,40461,23417,115815,chair
33636,40464,24981,119605,chair
33638,40466,1739,9215,chair
33640,40468,27273,126947,chair
33643,40471,8843,43195,chair
33646,40474,12467,60371,chair
33647,40476,11282,54227,chair
33648,40477,449,5754,chair
33650,40480,12710,61111,chair
33651,40481,1760,9271,chair
33652,40482,24412,118177,chair
33655,40485,11277,54177,chair
33656,40486,3823,16856,chair
33659,40489,4026,17440,chair
33662,40492,13865,66198,chair
33663,40493,19269,91166,chair
33665,40495,29575,136020,chair
33667,40498,2130,10366,chair
33668,40499,28768,132517,chair
33672,40503,4035,17465,chair
33673,40504,3423,15842,chair
33675,40506,30725,137767,chair
33678,40509,3969,17281,chair
33679,40510,14713,70612,chair
33680,40511,4469,18561,chair
33685,40516,1025,7351,chair
33688,40519,6701,32520,chair
33691,40522,9214,44619,chair
33692,40523,20503,99956,chair
33693,40524,6107,22783,chair
33698,40529,4062,17541,chair
33698,40529,3586,16255,reader
33703,40534,18774,88696,chair
33705,40536,2785,12066,chair
33706,40537,1998,9992,chair
33707,40538,16318,78095,chair
33708,40539,6349,31170,chair
33711,40542,23936,117062,chair
33712,40543,30405,137386,chair
33713,40544,27276,126950,chair
33714,40545,817,6796,chair
33718,40549,30654,137670,chair
33720,40551,17830,84735,chair
33722,40553,6492,31723,chair
33726,40557,14284,68350,chair
33731,40562,23972,117110,chair
33734,40565,28676,132361,chair
33737,40568,738,6585,chair
33743,40575,28777,132527,chair
33744,40576,27031,126213,chair
33753,40585,9219,44629,chair
33759,40591,13462,64479,chair
33762,40594,23466,115885,chair
33763,40595,25119,119898,chair
33766,40598,18334,86250,chair
33768,40600,7324,36818,chair
33769,40601,8777,42847,chair
33772,40604,3716,16553,chair
33772,40604,26214,122584,reader
33773,40605,59463,184826,chair
33775,40607,13685,65388,chair
33775,40607,1277,8028,reader
33777,40609,9600,46891,chair
33778,40610,6447,31512,chair
33785,40617,8499,41901,chair
33786,40618,1133,7664,chair
33787,40619,16345,78211,chair
33791,40623,17035,81257,chair
33795,40627,26080,121978,chair
33804,40637,9847,48100,chair
33805,40638,28787,132541,chair
33811,40644,30239,137170,chair
33813,40646,5969,22461,chair
33821,40654,29578,136023,chair
33823,40656,2294,10768,chair
33827,40660,12259,59118,chair
33836,40669,30780,137855,chair
33838,40671,18774,88696,chair
33840,40673,30524,137526,chair
33841,40674,59473,184836,chair
33849,40682,9841,48055,chair
33851,40684,9781,47789,chair
33851,40684,8329,41350,reader
33853,40686,10322,49917,chair
33854,40687,3008,12643,chair
33857,40690,15707,75775,chair
33857,40690,9165,44448,reader
33858,40691,18315,86156,chair
33860,40693,15493,74391,chair
33862,40695,4512,18680,chair
33863,40696,1054,7433,chair
33864,40697,25078,119777,chair
33870,40703,16344,78208,chair
33874,40707,30477,137464,chair
33876,40709,1025,7351,chair
33882,40715,23471,115891,chair
33883,40716,9334,45029,chair
33883,40716,7923,39724,reader
33884,40717,20740,101134,chair
33885,40718,24788,119158,chair
33886,40719,1734,9199,chair
33887,40720,24739,118985,chair
33888,40721,30070,136911,chair
33890,40723,4665,19077,chair
33892,40725,21080,102749,chair
33893,40726,411,5672,chair
33895,40728,71,1778,chair
33898,40732,9695,47385,chair
33898,40732,3488,16009,reader
33899,40733,24737,118975,chair
33901,40735,19780,94344,chair
33902,40736,797,6746,chair
33903,40737,15109,72502,chair
33904,40738,28463,132072,chair
33904,40738,16819,80402,reader
33907,40741,58311,172674,chair
33908,40742,21156,103020,chair
33909,40743,7900,39684,chair
33911,40745,32181,142038,chair
33914,40748,6538,31859,chair
33916,40750,26934,126080,chair
33917,40751,28265,131648,chair
33918,40752,2382,11000,chair
33919,40753,9695,47385,chair
33922,40756,740,6589,chair
33927,40761,24917,119513,chair
33936,40770,27296,126974,chair
33939,40773,30527,137529,chair
33943,40778,2784,12065,chair
33944,40779,4003,17369,chair
33950,40785,27277,126951,chair
33954,40789,22149,110183,chair
33955,40790,20801,101334,chair
33960,40795,567,6081,chair
33961,40797,28316,131807,chair
33973,40810,15434,74024,chair
33975,40812,401,5626,chair
33977,40814,11727,56676,chair
33978,40815,25164,119987,chair
33980,40817,4136,17711,chair
33981,40818,668,6390,chair
33983,40820,9495,46460,chair
33985,40822,7584,38619,chair
33985,40822,24874,119438,reader
33988,40825,27276,126950,chair
33991,40828,23933,117058,chair
33992,40829,1847,9514,chair
34000,40837,10219,49589,chair
34002,40839,30288,137255,chair
34003,40840,30478,137465,chair
34004,40841,3278,15466,chair
34008,40845,4309,18129,chair
34009,40846,29657,136146,chair
34011,40848,28790,132544,chair
34013,40850,2884,12312,chair
34014,40851,30235,137166,chair
34019,40856,3681,16465,chair
34020,40857,28786,132540,chair
34021,40858,30262,137210,chair
34022,40859,24920,119517,chair
34024,40861,27496,128052,chair
34025,40862,19933,95335,chair
34026,40864,13199,63477,chair
34030,40868,6465,31585,chair
34032,40870,13046,62558,chair
34034,40872,13573,64940,chair
34035,40874,5931,22363,chair
34037,40876,3080,12837,chair
34037,40876,6676,32402,reader
34039,40878,28768,132517,chair
34053,40892,6730,32619,chair
34055,40894,7463,37715,chair
34063,40902,20805,101338,chair
34064,40904,17804,84656,chair
34067,40907,30780,137855,chair
34068,40908,5369,20973,chair
34069,40909,27337,127218,chair
34071,40911,3196,15272,chair
34074,40914,28764,132513,chair
34077,40917,4189,17849,chair
34080,40920,30714,137756,chair
34083,40923,5687,21741,chair
34085,40925,4469,18561,chair
34088,40928,25158,119977,chair
34094,40934,4971,19896,chair
34095,40935,29665,136155,chair
34098,40939,26100,122046,chair
34105,40946,23070,115087,chair
34106,40947,25257,120123,chair
34107,40948,7944,39786,chair
34110,40951,26351,123329,chair
34115,40958,373,5541,chair
34118,40961,3791,16750,chair
34120,40963,3052,12759,chair
34122,40965,28401,131983,chair
34123,40966,2130,10366,chair
34124,40967,3716,16553,chair
34125,40968,30433,137418,chair
34126,40969,20801,101334,chair
34131,40974,12838,61595,chair
34136,40979,23933,117058,chair
34137,40980,4497,18636,chair
34139,40982,25008,119660,chair
34140,40983,4424,18443,chair
34140,40983,4143,17735,reader
34141,40984,18730,88470,chair
34144,40987,23491,115926,chair
34147,40990,25195,120028,chair
34148,40991,27336,127217,chair
34152,40995,26818,125896,chair
34153,40996,657,6366,chair
34155,40998,3593,16279,chair
34158,41001,8736,42739,chair
34163,41006,21080,102749,chair
34165,41008,16329,78173,chair
34167,41010,14638,70302,chair
34169,41012,6640,32269,chair
34170,41013,12254,59059,chair
34172,41015,23923,117045,chair
34174,41017,30610,137620,chair
34178,41021,17917,85001,chair
34179,41022,2955,12494,chair
34180,41023,22338,111290,chair
34183,41026,19859,94789,chair
34190,41033,22200,110465,chair
34191,41034,6349,31170,chair
34192,41035,30069,136909,chair
34193,41036,21277,103414,chair
34194,41037,2755,11993,chair
34199,41043,13880,66311,chair
34204,41048,741,6593,chair
34207,41051,3936,17195,chair
34209,41053,4941,19815,chair
34212,41056,12965,62124,chair
34213,41057,20336,99016,chair
34214,41058,23103,115157,chair
34215,41059,3990,17332,chair
34219,41063,425,5706,chair
34220,41064,19367,91803,chair
34223,41067,1674,9033,chair
34224,41069,14330,68507,chair
34226,41071,18179,85762,chair
34227,41072,25014,119676,chair
34229,41074,13612,65095,chair
34230,41075,3682,16469,chair
34231,41076,23070,115087,chair
34232,41078,55933,169339,chair
34233,41079,30112,137019,chair
34234,41080,6468,31610,chair
34235,41081,20559,100221,chair
34236,41082,16553,79328,chair
34237,41083,9512,46490,chair
34238,41084,1532,8691,chair
34243,41089,1503,8589,chair
34249,41095,2065,10167,chair
34253,41100,6388,31308,chair
34256,41103,26958,126116,chair
34256,41103,26959,126117,reader
34258,41105,1386,8292,chair
34263,41111,8864,43332,chair
34265,41113,10943,52900,chair
34266,41114,23895,116995,chair
34267,41115,5438,21141,chair
34268,41116,28571,132220,chair
34270,41118,30285,137252,chair
34272,41120,28762,132510,chair
34273,41121,29575,136020,chair
34275,41123,28702,132399,chair
34276,41124,5310,20841,chair
34277,41125,8843,43195,chair
34278,41127,20347,99032,chair
34279,41128,1734,9199,chair
34280,41129,25236,120092,chair
34282,41131,3987,17326,chair
34285,41134,15781,76075,chair
34286,41135,8958,43830,chair
34288,41137,6758,32700,chair
34291,41140,17021,81207,chair
34291,41140,20940,102007,reader
34293,41142,2990,12597,chair
34294,41143,30652,137668,chair
34295,41144,5761,21934,chair
34296,41145,17825,84714,chair
34297,41146,6704,32550,chair
34297,41146,191,2247,reader
34298,41147,3334,15615,chair
34299,41148,24543,118527,chair
34300,41149,8843,43195,chair
34304,41153,1984,9939,chair
34308,41158,25177,120002,chair
34311,41162,4516,18686,chair
34312,41163,4095,17608,chair
34314,41165,4213,17920,chair
34315,41166,5376,20987,chair
34316,41167,11273,54172,chair
34317,41168,5703,21787,chair
34318,41169,14779,71169,chair
34322,41174,6322,31072,chair
34324,41176,29663,136153,chair
34330,41182,32187,142044,chair
34331,41183,23150,115241,chair
34335,41187,4771,19342,chair
34338,41191,9602,46903,chair
34339,41192,10029,48855,chair
34343,41196,20949,102059,chair
34344,41197,32192,142049,chair
34347,41200,1479,8530,chair
34348,41201,15962,76866,chair
34350,41203,5091,20242,chair
34351,41204,28265,131648,chair
34352,41205,22930,114746,chair
34353,41206,436,5731,chair
34355,41208,30074,136915,chair
34356,41209,26100,122046,chair
34357,41210,30423,137405,chair
34364,41217,30470,137457,chair
34368,41221,2994,12604,chair
34369,41222,5111,20296,chair
34376,41229,3118,12936,chair
34379,41232,28791,132545,chair
34380,41233,30068,136908,chair
34381,41234,12467,60371,chair
34382,41235,12810,61491,chair
34385,41238,9983,48560,chair
34386,41239,10060,48992,chair
34386,41239,9936,48418,reader
34387,41240,10219,49589,chair
34389,41242,2402,11057,chair
34394,41247,6268,23205,chair
34396,41249,30778,137853,chair
34397,41250,24911,119507,chair
34398,41252,820,6802,chair
34399,41253,12254,59059,chair
34400,41254,6388,31308,chair
34402,41256,25345,120289,chair
34404,41258,24914,119510,chair
34406,41260,25309,120218,chair
34408,41262,4155,17759,chair
34411,41265,29657,136146,chair
34412,41266,5903,22287,chair
34414,41268,21264,103372,chair
34415,41269,2576,11510,chair
34415,41269,2396,11044,reader
34418,41272,23854,116891,chair
34420,41274,14681,70494,chair
34424,41278,4061,17540,chair
34425,41279,30709,137751,chair
34426,41280,5955,22429,chair
34428,41282,5845,22128,chair
34430,41284,15390,73807,chair
34432,41287,17395,82995,chair
34436,41291,15055,72305,chair
34442,41297,3229,15345,chair
34443,41298,28772,132521,chair
34446,41301,17781,84555,chair
34448,41303,30267,137215,chair
34449,41304,417,5692,chair
34451,41306,11386,54829,chair
34452,41307,24616,118677,chair
34453,41308,25195,120028,chair
34461,41316,2736,11951,chair
34463,41318,1734,9199,chair
34464,41319,4534,18742,chair
34468,41323,11653,56379,chair
34469,41324,10029,48855,chair
34471,41326,900,7028,chair
34472,41327,25307,120213,chair
34472,41327,1597,8832,reader
34482,41337,30231,137162,chair
34482,41337,4331,18192,reader
34486,41341,3806,16803,chair
34489,41344,23637,116398,chair
34492,41347,5218,20594,chair
34493,41348,30060,136898,chair
34497,41352,31022,138559,chair
34499,41354,21559,105146,chair
34503,41358,3880,17039,chair
34504,41359,6273,23215,chair
34506,41361,7954,39797,chair
34509,41364,3987,17326,chair
34513,41368,1583,8806,chair
34517,41372,29669,136160,chair
34525,41380,30281,137230,chair
34526,41381,18120,85602,chair
34527,41382,5666,21698,chair
34527,41382,4642,19015,reader
34528,41383,3476,15964,chair
34531,41386,11582,55946,chair
34537,41392,27232,126815,chair
34539,41394,2670,11762,chair
34542,41397,5859,22171,chair
34543,41398,1679,9048,chair
34546,41401,28382,131962,chair
34550,41405,10298,49842,chair
34557,41412,27106,126348,chair
34558,41413,4081,17576,chair
34558,41413,15977,76914,reader
34559,41414,13281,63868,chair
34562,41417,15314,73406,chair
34564,41420,5696,21763,chair
34567,41423,15314,73406,chair
34568,41424,11187,53906,chair
34570,41426,12424,60199,chair
34571,41427,4455,18508,chair
34572,41428,14681,70494,chair
34575,41431,3405,15805,chair
34577,41433,20548,100187,chair
34581,41437,16315,78083,chair
34584,41440,30726,137768,chair
34585,41441,15307,73384,chair
34588,41444,1704,9118,chair
34589,41445,1803,9392,chair
34595,41452,7246,36428,chair
34595,41452,9336,45056,reader
34596,41453,7819,39431,chair
34597,41454,4305,18121,chair
34598,41455,5885,22229,chair
34599,41456,2476,11256,chair
34600,41457,30233,137164,chair
34601,41458,30375,137351,chair
34601,41458,30376,137352,reader
34603,41460,25164,119987,chair
34606,41463,20958,102112,chair
34607,41464,6388,31308,chair
34608,41465,7482,37888,chair
34609,41467,2931,12423,chair
34610,41468,2669,11760,chair
34612,41470,59714,188517,chair
34614,41472,20356,99043,chair
34618,41476,24013,117166,chair
34621,41479,4011,17396,chair
34626,41484,30271,137219,chair
34628,41486,1124,7645,chair
34628,41486,7960,39814,reader
34630,41488,1652,8982,chair
34632,41490,22401,111616,chair
34634,41492,9498,46467,chair
34636,41495,17795,84607,chair
34640,41499,703,6486,chair
34642,41501,1834,9466,chair
34643,41502,5717,21817,chair
34643,41502,30757,137813,reader
34647,41506,12053,58152,chair
34651,41510,2994,12604,chair
34652,41511,11204,53955,chair
34656,41515,28685,132373,chair
34659,41518,819,6801,chair
34660,41519,5741,21870,chair
34663,41522,425,5706,chair
34665,41524,8103,40301,chair
34666,41525,21655,105467,chair
34669,41528,5218,20594,chair
34670,41529,27238,126828,chair
34671,41530,13406,64296,chair
